year,country,life_evaluation,gdp_per_capita,pm2_5,intentional_homicide_rate,healthy_life_expectancy,degree_of_urbanization,sdg_index_score
2015,Myanmar,4.395,5313.88615901476,34.6434473031534,2.54849103640211,59.55919623,69.126,57.35747483235719
2015,Namibia,4.574,12166.565839205805,16.433687883708,,54.12156744,40.475,64.09015849673203
2015,Nepal,4.793,3745.261822494766,52.0893526071468,2.1492523495048,60.12382317,70.993,62.82555410579003
2015,Netherlands,7.339,63081.40834959662,12.0566403406417,0.607922883579319,,83.83,79.93140980065687
2015,New Zealand,7.334,45097.01646838696,6.58301243029768,1.04030555507995,69.37421059,74.421,78.3826071744228
2015,Nicaragua,5.992,6939.032432743444,20.8272949678995,8.52113297894743,67.15428783,65.379,62.33868811858078
2015,Niger,3.856,1480.3981516814652,82.5855382638443,,52.34050567,50.722,44.44633788329725
2015,Nigeria,4.875,8892.057986736309,75.1290695732099,,53.60164097,80.483,52.25094178338001
2015,North Cyprus,5.771,,,,,,
2015,North Macedonia,5.121,19215.0740381192,26.8430932065257,1.26239291120934,65.96429077,70.944,70.83718537382755
2015,Norway,7.498,87688.11967089928,6.22560099325305,0.462448150409719,70.85021934,63.623,83.15732683003273
2015,Pakistan,5.132,4645.286310711446,57.7003410851012,4.36557663665432,56.73625879,85.664,54.07006786546786
2015,Panama,6.701,29933.167153001104,16.9783062456346,11.8938357734005,67.68368474,67.026,67.40593584160938
2015,Paraguay,5.538,14425.777586032953,15.0240132610652,10.0176925113933,64.93215869,61.627,64.88840542027417
2015,Peru,5.743,14540.831316063495,29.2744836705899,7.37746900609372,69.88473592,72.272,69.09609108734402
2015,Philippines,5.279,7691.763086850469,22.5811049721656,,61.31966852,83.577,63.66231386554623
2015,Poland,5.835,31700.368236415372,21.6047533383556,0.778752821607014,67.26100543,60.048,79.60956335461923
2015,Portugal,5.123,35803.3575649772,10.0582058200824,0.96429532624377,69.66917134,70.232,78.64832235379
2015,Puerto Rico,7.039,,,,69.41534078,82.554,
2015,Qatar,6.375,123070.88787656504,109.454607666153,0.247185127859597,67.21861765,93.299,63.84020592903828
2015,Republic of Korea,5.835,,,,71.45146537,90.244,
2015,Republic of Moldova,5.897,,,,62.69941854,55.526,
2015,Romania,5.528,29181.87817224413,18.0989374056679,1.70600204986966,65.67548008,54.535,75.34299042950515
2015,Russian Federation,5.856,35037.15234375,13.0585263767984,11.4556968970425,62.14558969,78.599,71.62890323206204
2015,Rwanda,3.515,2313.0971694096156,39.1273737775822,2.51717737303246,58.33824926,89.165,55.85673869047618
2015,Saudi Arabia,6.379,58498.53990406989,76.8126533634759,,66.11974101,83.677,56.7264102910053
2015,Senegal,4.219,3593.794771212792,47.635468588898,0.267518151792543,58.6731595,70.082,56.08808772175537
2015,Serbia,5.177,18247.80910579685,23.353865334596,1.39329072000109,66.02431746,64.411,74.01223733315295
2015,Sierra Leone,4.635,2628.1705806574587,26.6521495038632,1.76195053608056,49.64557704,54.881,52.0512075418046
2015,Singapore,6.739,109894.04133734055,26.7934669461631,0.253378095590325,72.9428666,99.932,71.22331835978837
2015,Slovakia,6.078,,,,66.65286281,53.427,
2015,Slovenia,5.768,38534.6437425951,17.2358779953467,0.970898765842034,69.41476866,49.939,80.35711242254476
2015,Somalia,5.44,,,,47.23677464,82.259,44.03986602182539
2015,Somaliland Region,5.057,,,,,,
2015,South Africa,4.459,14541.674861366873,28.496468461495,32.9193156001477,54.24537473,,62.23650189712249
2015,South Sudan,3.832,,24.9650166354646,,51.1550016,60.24,38.12571897321429
2015,Spain,6.361,43053.76143031402,11.8085262869621,0.646906930185419,71.10599322,77.781,78.68748242933538
2015,Sri Lanka,4.415,13329.779343882034,22.6801672806893,2.24114421871193,66.39367539,83.406,66.61352703505646
2015,State of Palestine,4.754,,,,,93.237,
2015,Sudan,4.139,4159.1943359375,40.3146727322112,,59.13617363,75.881,48.1756619747899
2015,Suriname,6.269,23327.525249744667,17.56389494989,5.84567085090617,63.10278503,68.56,68.01345073847722
2015,Sweden,7.291,58955.6412361461,6.10764769999508,1.14291761252879,70.76303919,67.659,86.13480173160173
2015,Switzerland,7.509,78325.74874176952,11.9291736649443,0.688078876533782,70.75694813,75.137,79.76617607219171
2015,Syria,3.069,,,,,,
2015,Taiwan Province of China,6.379,,,,,,
2015,Tajikistan,4.996,3041.44479553257,30.7154145243743,,63.75502809,82.13,63.98948457341269
2015,Tanzania,3.666,3111.44458007813,20.9426794551394,7.20094334280093,,,54.73161504965623
2015,Thailand,6.474,18814.040855456573,23.6111245475447,,67.16389632,58.996,72.74999831932772
2015,Togo,3.303,2588.27260980499,40.9415288577558,,53.97696324,72.642,50.89232175536881
2015,Trinidad and Tobago,6.168,38963.96417830112,14.4193905549344,29.3873061531072,64.29914546,87.109,59.61154715876716
2015,Tunisia,5.045,12802.791721143314,18.0712480880451,,66.15358431,69.882,70.63553932603344
2015,Turkmenistan,5.658,12926.663730696631,29.4244377874705,1.01355101620555,60.85589802,75.276,57.17754344322345
2015,Türkiye,5.389,,,,66.43080862,81.45,68.39443484668925
2015,Uganda,3.739,2520.0201028842985,31.3216859781962,,55.84688197,61.754,50.11387505862192
2015,Ukraine,4.324,15403.7099609375,17.1448125227219,,62.79655305,74.286,71.62722524315964
2015,United Arab Emirates,6.573,75238.55718584538,58.4002194876441,0.691671912805994,69.19646165,90.866,64.65756372549019
2015,United Kingdom,6.725,50462.832999247694,10.4984654639443,0.948271629655268,,85.724,80.96162147035969
2015,United States,7.104,64367.7188912582,8.05235034259419,4.87019612648983,,,74.67277372333548
2015,Uruguay,6.545,28941.61845405814,11.0493273798266,8.69948102993542,66.92449081,86.215,75.95077501322207
2015,Uzbekistan,5.987,7792.236059837129,32.031595288707,1.64556342685201,61.39346575,85.113,68.38353694291821
2015,Venezuela,6.084,,,,,,
2015,Viet Nam,5.061,9248.023960696222,26.4370995849985,,64.84079476,86.373,
2015,Yemen,3.724,,,,58.54466916,83.844,
2015,Zambia,4.795,3576.92544834125,22.7617347856024,5.20150860823759,52.65751174,52.71,49.74929148178211
2015,Zimbabwe,4.193,5102.73642537223,17.8250254097149,,50.51099991,35.941,58.31071870039683
2016,Afghanistan,3.794,2958.785399230795,36.8725270986265,6.6799974594108,51.65871621,82.477,42.94742116161616
2016,Albania,4.644,14643.428561471615,16.5118382060405,2.72614352662554,68.302619,65.776,71.27766894576013
2016,Algeria,5.872,15511.685876809384,16.7302943332799,1.32678196793638,65.98024783,78.641,71.53556148883797
2016,Angola,3.795,10963.996788717306,20.9967960289148,4.09826656345614,53.72970361,74.368,51.39638509464391
2016,Argentina,6.599,27802.105720149757,14.1434158723716,5.97945616037571,66.19880052,85.746,72.99673767507004
2016,Armenia,4.376,13192.994073173128,25.352291625061,2.98068464955971,65.47874944,77.52,71.20522743055557
2016,Australia,7.284,56529.95182468703,5.82493790294975,0.933005940041915,70.26542415,81.484,77.55472220524574
2016,Austria,7.006,61572.625740240415,12.7813357929748,0.617996363091403,70.19626881,57.702,84.56049328379954
2016,Azerbaijan,5.234,19822.41059439413,21.1210652999916,1.71253212771072,65.2431409,78.029,71.1850646329365
2016,Bahrain,6.087,54107.07522364232,55.8298463546878,0.279797762177498,65.54757769,97.752,60.66459227513227
2016,Bangladesh,4.608,5682.535534943063,64.2366339904364,2.23304324758363,63.44649527,97.581,59.84440198200491
2016,Belarus,5.569,24846.83015293586,14.6025888523524,3.23189754442635,64.62478335,72.912,77.64238079143078
2016,Belgium,6.891,57901.497690315045,12.1316484677594,,69.64158315,77.972,79.61939612805496
2016,Belize,5.956,12063.060037409297,14.4491201016593,37.8388012229062,64.82041546,57.693,68.09161336898397
2016,Benin,3.657,2962.6638157226457,41.3645051855967,,54.90478278,72.413,51.6443955882353
2016,Bhutan,5.011,13320.975903688246,29.8733212662531,1.20342414282773,63.56484697,31.719,66.56208874007937
2016,Bolivia,5.823,11448.021803219963,28.6713882052018,5.74238712195448,,,65.67719561237375
2016,Bosnia and Herzegovina,5.182,14873.641110787948,30.7944873808796,1.29570864177198,67.01204605,52.08,71.04494660094807
2016,Botswana,3.766,16905.58874087305,14.8575911976175,,54.53986299,69.601,61.18687371031746
2016,Brazil,6.635,17620.927243413644,13.4895823334815,30.1193623667804,63.79834092,78.971,71.65837944571767
2016,Bulgaria,4.714,25636.74439034785,21.3967799774618,1.10839328712128,65.46576108,60.058,73.24933912231558
2016,Burkina Faso,4.032,2162.725789778139,43.2939002203779,1.12086279620408,53.87467137,49.742,50.81662574404763
2016,Burundi,2.905,1006.5590738599913,39.0270703043027,5.64974214487878,55.21752537,80.348,51.76688571428571
2016,Cambodia,4.168,5283.729649437785,19.305757078537,,60.67608118,66.81,58.83579789862915
2016,Cameroon,4.695,4767.131861489534,58.1477649076233,3.35548128633803,52.32408036,74.02,53.75347062218827
2016,Canada,7.316,55606.13299481844,6.17415187643932,1.69447965211893,70.21204708,75.775,78.60055217723452
2016,Central African Republic,2.693,1073.9447770373913,36.2453628561802,20.120400654,44.74417257,,39.13332318948412
2016,Chad,3.936,2622.59780844501,49.5472301007339,,50.80920046,52.774,38.96831574900794
2016,Chile,6.652,27965.347352683086,22.4649726847552,3.39405749254204,68.95787866,81.464,76.97580411255412
2016,China,5.273,15772.837260750168,45.2806085850562,0.614934212808057,68.0808607,83.466,70.78709260935145
2016,Colombia,6.357,17003.244366485014,19.6738712609183,26.1438669043183,67.62395705,80.622,69.84391020923522
2016,Congo,4.291,,,,54.50269678,90.097,
2016,Costa Rica,7.079,21936.466057536618,18.2625400009976,11.8759050112518,69.0385745,73.467,71.61329419404126
2016,Croatia,5.293,30820.805042135464,19.5103036698958,1.06371572584033,68.11840592,55.082,79.82634495798321
2016,Cyprus,5.621,39500.8515625,16.6826151228422,1.05083409956653,70.76184819,74.713,74.47877575235222
2016,Czechia,6.609,43069.46597447271,16.5377128688549,0.617169777139044,68.21166437,59.667,81.12324840090464
2016,Côte d’Ivoire,4.18,,,,,,
2016,DR Congo,4.28,,,,,,
2016,Denmark,7.522,63468.98882468137,8.70010546510422,0.977619325858153,69.86776892,64.267,85.2683617095323
2016,Dominican Republic,5.23,18968.975238617928,13.1164167913019,15.3154603364407,63.74098539,84.987,68.47590112893643
2016,Ecuador,6.008,13586.516077256823,18.8225928822421,5.81031174018927,67.16229591,76.971,69.44925466853408
2016,Egypt,4.735,,,,61.85872841,96.71,
2016,El Salvador,6.003,9863.76121214453,28.3272714755679,85.0858022421141,63.79822117,76.362,66.04053008658009
2016,Estonia,5.611,37466.556183931774,6.97215671810955,2.50788654321279,67.46114277,63.863,79.60422079195314
2016,Ethiopia,4.46,2084.840556164705,23.6646171631837,,58.85858138,61.193,50.30424642857144
2016,Finland,7.469,53984.6316254715,5.40693929358021,1.34656386925302,69.81602707,60.446,86.68049249737189
2016,France,6.442,50984.075297831965,11.0378089342511,1.19686224509648,70.40952319,62.169,81.92234622697563
2016,Gabon,4.465,19988.175596318615,32.0063953887715,,55.75626379,81.187,60.94511486928104
2016,Georgia,4.286,15442.956435805378,17.372294638664,1.02846555312855,63.93229233,64.953,71.80256414141415
2016,Germany,6.951,60504.585741716095,11.7952164514446,1.163604165425,69.22963634,72.568,83.04445014854427
2016,Ghana,4.12,5666.077953345908,31.3095383111133,1.87009855981462,56.84244586,76.057,59.46405922247688
2016,Greece,5.227,31468.61984710985,15.2863099968627,0.779545903374914,69.70271651,67.376,76.53946819455057
2016,Guatemala,6.454,10872.593890246915,30.3545322854983,,62.0834032,73.031,58.61666546982429
2016,Guinea,3.507,3099.788741893716,30.4418199999504,,52.4211578,52.49,51.92800224089636
2016,Haiti,3.603,3415.5821811230835,14.9184355170856,9.63317380185292,54.2477099,80.526,49.93146178168237
2016,Honduras,5.181,5926.49025534228,27.8161786141628,54.7151729955654,62.05365003,56.245,59.99561086495204
2016,Hong Kong SAR of China,5.472,,,,,,
2016,Hungary,5.324,32378.967498307535,17.0875378473983,2.05901168254688,66.31688014,62.52,79.89684440906315
2016,Iceland,7.504,64759.22754232288,4.46198952822695,0.297997309084299,71.1603593,74.652,81.624345751634
2016,India,4.315,6741.148831853469,54.4218755239322,3.14894003612781,59.94632849,82.151,61.02214269374417
2016,Indonesia,5.262,11319.663428773802,20.9556285202781,,62.76900049,85.717,65.7399795051354
2016,Iran,4.692,,,,,,
2016,Iraq,4.497,15016.092064455735,49.4313239497814,,60.86846596,86.587,58.05569824929972
2016,Ireland,6.977,80760.09741456882,7.86032745252486,0.694224869533058,70.03471395,54.462,78.28945962142431
2016,Israel,7.213,41914.58029777058,19.6556791216954,1.33982857867757,71.21066725,93.192,73.4389705379588
2016,Italy,5.964,47987.83795810143,16.2143936050841,0.668010320924807,71.37405395,76.641,78.73401844919785
2016,Jamaica,5.311,10179.253648615817,20.423771755418,48.1865109798695,63.64015294,74.096,66.87168959341314
2016,Japan,5.92,44926.62029095252,12.3114727897793,0.284680826905949,73.24236418,91.14,79.54317894491129
2016,Jordan,5.336,10197.504499061683,30.9872997293874,1.4790583574967,67.67141844,92.787,67.14621153127918
2016,Kazakhstan,5.819,30758.322726059785,19.0781512426342,,63.32748581,75.479,70.07468630501442
2016,Kenya,4.553,4770.310463880859,19.368281863389,4.90863183219284,57.02578551,73.133,60.11115840336135
2016,Kosovo,5.279,10434.888825926791,,2.15692969005204,,,
2016,Kuwait,6.105,56936.62084272598,57.0433246020645,,70.54297775,96.127,57.21840615791616
2016,Kyrgyzstan,5.004,,,,64.0692056,75.669,
2016,Latvia,5.85,31668.51484426617,14.1216107325516,3.52065424981236,65.47789569,57.63,79.55208702571939
2016,Lebanon,5.225,15572.361173977366,24.9316985074041,3.7165552530385,67.09517676,90.989,64.53802539323421
2016,Lesotho,3.808,3057.2609156816206,24.2640386142015,,43.51674295,37.264,53.20491778273809
2016,Liberia,3.533,1653.310502112331,20.8967123118009,,53.00955471,57.183,49.28444293321058
2016,Libya,5.525,11831.82576695593,23.8023126391933,,62.7025986,75.165,53.90456207482993
2016,Lithuania,5.902,36632.083279843835,12.6124099108903,5.33266506558917,64.96072781,57.751,76.83640539852303
2016,Luxembourg,6.863,133661.73454128104,11.1847156808095,0.856889217934349,71.25401116,65.445,76.27136257665944
2016,Madagascar,3.644,1648.912269792958,13.695425383947,,55.87925195,40.24,49.35217787114846
2016,Malawi,3.97,1593.5954926480813,16.5572785050634,,54.59109049,60.331,51.66753625541126
2016,Malaysia,6.084,28425.370760941158,16.2387171304782,1.4344275283881,65.30067441,81.67,68.25579204014939
2016,Mali,4.19,2759.110512933412,40.4660749221189,,52.86428637,45.327,51.64613655753968
2016,Malta,6.527,46967.34862912116,11.6920800498586,1.09825180278033,71.00175704,94.475,78.59609028944911
2016,Mauritania,4.292,5866.281446741288,47.9118927509658,,61.14191213,58.368,52.98820579747051
2016,Mauritius,5.629,23357.230006620994,15.4318711050117,1.62563423926317,64.33615853,91.294,66.11001435394672
2016,Mexico,6.578,21578.263354125986,16.5326816284491,20.0889396309777,65.38088852,77.774,67.64319334097276
2016,Mongolia,4.955,13898.145695358526,47.4794790864176,6.05101532090771,61.11199411,68.363,65.80748326118325
2016,Montenegro,5.237,21834.091874192436,20.8028849006414,4.48539323682796,67.40794945,82.133,69.7781454418131
2016,Morocco,5.235,8141.9404296875,18.9602475540145,1.69600616957935,63.31096438,77.324,67.6219759337068
2016,Mozambique,4.55,1537.9085327121647,13.976649358528901,,49.10156339,50.715,50.57879659197012
2016,Myanmar,4.545,5580.989772732316,35.5327407831665,2.60021730748139,59.91967714,69.175,57.87810525846702
2016,Namibia,4.574,11846.788083275675,15.1750328135787,,54.29661419,40.763,64.15272945845005
2016,Nepal,4.962,3743.744578357797,51.9068894312371,2.20708210796159,60.81948852,71.324,63.80333205943364
2016,Netherlands,7.377,64267.74765536226,11.7209776911577,0.546362553519554,,83.926,79.63720919407392
2016,New Zealand,7.314,45746.13598106898,6.60079804628658,1.06049711862933,69.66775909,74.822,77.95250821158008
2016,Nicaragua,6.071,7158.757554675015,19.9336354891463,7.26815838263741,66.92869291,65.172,62.95939990662932
2016,Niger,4.028,1488.086480746553,77.7870856281203,,52.5220767,50.42,45.1107435966811
2016,Nigeria,5.074,8534.692814823753,69.3722566585403,32.4390092901434,53.88544145,80.504,52.39138990747815
2016,North Cyprus,5.81,,,,,,
2016,North Macedonia,5.175,19825.77246850572,24.8400819974107,0.968765224591646,66.12889109,70.868,71.48489428661615
2016,Norway,7.537,88041.64148089562,6.37541015422384,0.515662484007301,70.91483954,63.797,83.21679447121507
2016,Pakistan,5.269,4886.612121153781,56.6204998946239,3.86846723526245,57.0219116,86.159,54.42955016127662
2016,Panama,6.452,30765.249065350625,15.5946159096021,10.0519063068018,67.77023148,67.301,67.7176954078601
2016,Paraguay,5.493,14824.790628081171,14.0940444745212,10.7054970567084,64.71715605,61.151,65.24992144660894
2016,Peru,5.715,14915.436632445362,30.5613699272767,7.88881315592262,69.77767781,72.428,69.65843841354724
2016,Philippines,5.43,8131.825379486535,21.8003003003794,10.4510468515231,61.09122222,83.836,64.05436386554621
2016,Poland,5.973,32675.305225995377,20.9364845038375,0.67950291225801,67.54124592,60.047,80.29716232786821
2016,Portugal,5.195,36636.297844163644,8.91077232807693,0.637904765071273,69.69094827,70.288,78.9473330192683
2016,Qatar,6.375,120054.40873651773,106.116597718857,0.461649967761444,67.51544324,93.304,64.05413468720822
2016,Republic of Korea,5.838,,,,71.71298616,90.216,
2016,Republic of Moldova,5.838,,,,63.25035744,55.116,
2016,Romania,5.825,30189.147723023973,18.1070416748429,1.54724790736617,65.82203164,54.569,76.11604010270776
2016,Russian Federation,5.963,35005.4453125,13.5758857302309,10.8822499466091,62.4338317,78.643,71.84165778567836
2016,Rwanda,3.471,2386.7484100282554,38.9146420850134,3.28881602035978,58.54677594,89.806,56.43896811868687
2016,Saudi Arabia,6.344,57308.448412749705,70.772740868008,,66.0496425,83.671,57.30330126984128
2016,Senegal,4.535,3710.0553159155884,41.9387343120495,,59.0163815,70.032,57.52684066293184
2016,Serbia,5.395,18889.38164155483,22.997740231213,1.62782274638115,66.33574276,64.493,74.61727697510823
2016,Sierra Leone,4.709,2732.26093913215,24.6544965480112,,51.22997879,55.495,52.84937887276124
2016,Singapore,6.572,112719.94795111142,15.15931491639,0.32270038551043,73.25027778,99.93,71.46472804232805
2016,Slovakia,6.098,,,,67.08465567,53.446,
2016,Slovenia,5.758,39674.89315619678,15.9163654900552,0.485113562659451,69.71732119,50.015,80.76438512010866
2016,Somalia,5.151,,,,47.58295501,82.354,44.32798834325396
2016,South Africa,4.829,14501.280782340202,26.1436457596968,33.2101800798263,54.74947162,,62.5776809608692
2016,South Sudan,3.591,,24.559091928348,,51.08889764,61.198,37.30936205357143
2016,Spain,6.403,44274.66761499219,10.3473621764905,0.629108853827649,71.38142399,77.955,79.05879981325863
2016,Sri Lanka,4.44,13845.614678221817,24.6700049853186,2.41890147871327,66.61393162,83.669,67.03695
2016,State of Palestine,4.775,,,,,93.418,
2016,Sudan,4.139,4174.56103515625,41.0585744418074,,59.41058361,75.633,49.53334327731092
2016,Sweden,7.284,59460.28727226893,5.9758856179206,1.06819519352472,70.93983827,67.904,86.33893293863
2016,Switzerland,7.494,78956.06673150415,10.8708158779171,0.537319784436855,71.19516946,75.32,79.70321065705129
2016,Syria,3.462,,,,,,
2016,Taiwan Province of China,6.422,,,,,,
2016,Tajikistan,5.041,3169.9667820523964,31.3562334233332,,64.03980254,82.272,64.39867336309523
2016,Tanzania,3.349,3214.24682617188,20.4238282680824,6.38934150079073,,,55.43570535608183
2016,Thailand,6.424,19372.712802410726,25.8740486993818,,67.18590242,59.33,72.76011437908497
2016,Togo,3.495,2648.9008483507628,36.5458731418316,,54.40971347,72.336,51.96502633053221
2016,Trinidad and Tobago,6.168,35914.990197098305,14.5086208132573,32.2193196226095,63.90702076,87.179,59.9701064024864
2016,Tunisia,4.805,12803.879737154333,19.1640181719787,,66.24766761,70.167,70.78518710211357
2016,Turkmenistan,5.822,13420.384971747111,27.7416729567261,,60.96717483,75.541,57.20972451770452
2016,Türkiye,5.5,,,,66.43894097,81.637,68.36294805766131
2016,Uganda,4.081,2554.2276906207285,31.6549779811788,11.5517988640576,56.25831911,63.542,50.81832905393217
2016,Ukraine,4.096,15856.8125,17.0736938308484,,63.17074823,74.239,71.76489238296425
2016,United Arab Emirates,6.648,75671.03686138502,53.8883697624575,,69.2372599,90.734,65.08910191409898
2016,United Kingdom,6.714,51168.29257968135,10.663101063838,1.17310761427578,,85.79,81.25159705555883
2016,United States,6.993,65025.98559806158,7.38419160282327,5.28982026159524,,,74.88808903645374
2016,Uruguay,6.454,29332.556156881485,11.0080912489609,7.90108434244779,66.73621917,86.222,76.53649120160883
2016,Uzbekistan,5.971,8172.9216949615,30.817417852674,2.41972336009243,61.81403306,85.179,68.69520839819903
2016,Venezuela,5.25,,,,,,
2016,Viet Nam,5.074,9743.188223145504,27.4655146787653,,64.98704816,86.477,
2016,Yemen,3.593,,,,58.06684708,84.257,
2016,Zambia,4.514,3598.1716602338947,21.2134188634824,,53.13472021,52.823,50.15822577561328
2016,Zimbabwe,3.875,5070.424132099813,15.6927565600598,,50.89948879,35.447,57.99549913870852
2017,Afghanistan,3.632,2952.998915989087,37.0667978834846,6.79202120758186,52.04833652,83.004,43.84851717412217
2017,Albania,4.586,15359.397457702478,17.2674048084392,2.00121280396654,68.34923347,66.303,71.54666692980221
2017,Algeria,5.295,15427.664189471308,15.3884102993683,1.25691727270348,66.05633785,78.941,71.38556281300397
2017,Angola,3.795,10565.167648360717,18.2261589534262,,53.90308468,74.607,51.92520514387573
2017,Argentina,6.388,28334.904184742005,13.2987334804339,5.23155985787317,66.60261944,85.823,73.22459280196925
2017,Armenia,4.321,14243.87490037949,27.1407235472997,2.40140228170953,66.10714309,77.388,71.3649160218254
2017,Australia,7.272,56881.85698591039,5.82431330571029,0.841048385412525,70.31750379,81.671,77.72435805958747
2017,Austria,7.139,62535.81057113446,12.8820472788083,0.795565065715095,70.23919997,57.962,84.85004954385892
2017,Azerbaijan,5.201,19659.00485627677,24.6961165262549,1.82574937607272,65.73464324,78.26,71.84728958333334
2017,Bahrain,6.105,53859.77495896006,55.7929970849719,0.40485966551844,65.58817817,97.78,60.03941544973545
2017,Bangladesh,4.5,6005.707187810483,63.8347510665769,2.18822635384583,63.46849871,97.678,60.72905324250913
2017,Belarus,5.483,25503.980984520666,14.6870404841654,2.5274359757027,64.9263071,73.135,77.92658413704352
2017,Belgium,6.927,58529.330295753665,11.8142228651313,,69.73442324,78.084,79.73017510169569
2017,Belize,5.956,11572.300793146118,14.8736345924849,38.0491503919464,64.95240314,57.274,68.45338710211357
2017,Benin,4.141,3041.7792998498926,40.9902705675967,1.1274974068,55.20317165,72.454,52.21570693277312
2017,Bhutan,5.082,13482.342528035764,30.7307674989193,1.72337338408889,63.79693901,31.405,66.64717390873017
2017,Bolivia,5.752,11755.255619588523,27.7238355089629,6.58463782839173,,,66.1457619498557
2017,Bosnia and Herzegovina,5.129,15554.658743076558,29.5143111711294,1.22496031638975,67.10889289,51.867,70.96305661854485
2017,Botswana,3.59,17352.895845145355,14.3253324202465,,55.31929526,69.497,62.01817028769842
2017,Brazil,6.419,17724.47995777842,13.6049599824881,31.1611756216413,64.13833828,79.042,71.45548893981835
2017,Bulgaria,4.933,26691.758001901977,22.0031777604192,1.45569963291636,65.44346267,60.07,73.54007250233428
2017,Burkina Faso,4.424,2232.287814909443,41.2767834293187,1.25044051977478,54.33611903,49.646,52.07181478174603
2017,Burundi,2.905,1020.8498275718991,32.5449134508741,,55.61667743,81.496,51.9588449156746
2017,Cambodia,4.433,5632.031256293422,18.4255983697634,,60.87513301,67.136,60.44508353625541
2017,Cameroon,4.975,4797.975441855437,58.3584411446034,4.16103693703584,53.05992481,74.064,54.50055244037009
2017,Canada,7.328,56612.306219177655,6.91213506169854,1.80664809278477,70.14702804,75.896,78.40175112893641
2017,Central African Republic,3.083,1103.866093187238,35.1467368749208,,44.56015338,,38.88542445436508
2017,Chad,4.301,2496.2621364315787,47.8355260289369,,51.08215565,52.415,38.79759154265872
2017,Chile,6.476,27899.59797770116,21.6603146283732,4.19745439747334,69.11214979,81.542,77.27217041847041
2017,China,5.246,16758.046397685786,43.0911018824937,0.565721900260259,68.22865018,83.511,71.04990475113122
2017,Colombia,6.26,16986.033418284223,18.4571577570909,25.5510587151196,67.79425455,80.842,70.1634876177744
2017,Congo,4.559,,,,54.7403055,90.535,
2017,Costa Rica,7.072,22633.764866330228,18.3536882830973,12.2731177810203,69.11886044,73.519,72.28076569900688
2017,Croatia,5.321,32348.588855617378,18.8283911937191,1.12767209256717,68.02940094,54.914,79.80837773109242
2017,Cyprus,5.762,41417.98828125,17.63142953281,0.558091105183829,70.88392291,74.962,74.55555665445662
2017,Czechia,6.711,45177.52260536337,16.450355211847,0.626106269301682,68.21885827,59.767,80.88120421973859
2017,Côte d’Ivoire,4.671,,,,,,
2017,DR Congo,4.245,,,,,,
2017,Denmark,7.555,64989.44598723466,8.49213876400782,1.23153392928012,70.05614206,64.4,85.16106020711312
2017,Dominican Republic,5.302,19501.874305407844,14.0184540517008,11.3998115468654,63.77789598,85.124,70.2506091821577
2017,Ecuador,5.973,14179.15375033051,18.2778953966104,5.78775543057783,67.28601221,77.105,70.3605112044818
2017,Egypt,4.419,,,,62.269496,96.769,
2017,El Salvador,6.167,10064.793494260062,29.3256740475719,63.764040219627,63.96286076,76.29,66.82103200492317
2017,Estonia,5.739,39529.78597327898,6.23825781218917,2.2012646645026,67.86500056,64.153,80.1733793353705
2017,Ethiopia,4.35,2222.8282447825945,25.1283378535126,,59.27151327,62.052,50.94013859126986
2017,Finland,7.632,55637.2262781223,4.74394075141048,1.21632504271661,69.96740158,60.553,86.66282906962317
2017,France,6.489,51895.56629858378,10.6190588228925,1.08754298245582,70.50691196,62.155,82.19875238944061
2017,Gabon,4.758,19555.707882916,27.9987788436569,,55.9875916,81.7,62.10239575163399
2017,Georgia,4.34,16237.624223027518,19.0750865540907,2.39924552955963,64.59392354,64.793,71.67421316102198
2017,Germany,6.965,61965.43429049647,11.9003757852207,0.97829217789703,69.29018873,72.683,83.33218296409473
2017,Ghana,4.657,5993.630852110768,29.3568301115867,2.02943487003652,57.17991839,76.265,60.41897385620916
2017,Greece,5.358,31995.410883838642,15.3860425452779,0.799737128265793,69.70004747,67.328,76.52084394363804
2017,Guatemala,6.382,11005.459285171895,29.9430077048577,32.8054740415143,62.46800098,72.999,59.12725596723538
2017,Guinea,3.964,3332.765761505315,30.5590844497077,,52.76736394,52.784,52.01715548552755
2017,Haiti,3.582,3453.9714216465877,15.5977298868039,,54.63706308,81.052,50.75904503013327
2017,Honduras,5.504,6099.607349194135,28.7616185448399,40.2998017393682,62.21165635,56.989,60.55062411934471
2017,Hong Kong SAR of China,5.43,,,,,,
2017,Hungary,5.62,33828.714942571045,18.8047015819743,1.63505483999481,66.23063226,62.528,79.94220696456321
2017,Iceland,7.495,65462.50333062989,5.19664819974767,0.873282362752761,71.25043977,74.972,81.80943762838469
2017,India,4.19,7116.036591853959,55.1724251484484,3.07665739913599,60.23691173,82.472,62.22005406162464
2017,Indonesia,5.093,11772.574329610683,17.8027910767602,,62.95499733,85.765,66.9076546685341
2017,Iran,4.707,,,,,,
2017,Iraq,4.456,14417.630689645368,47.5437702256019,,61.24935501,86.832,58.51318538748833
2017,Ireland,6.977,87731.78970457336,7.09611700560255,0.789978006388635,70.20527863,54.552,78.97028773448774
2017,Israel,7.19,42895.58512984704,20.3616024430015,1.62644474784814,71.3456041,93.289,73.71988881706528
2017,Italy,6.0,48849.21835347557,17.3177234438316,0.622616360456986,71.11733755,76.668,78.71460927765044
